id	text	metadata	region_main_id	region_main	region_sub_id	region_sub	date_str	date_min	date_max	date_circa
345832	κοιμητηριον σανβα[τι]δος.	Attica — Prov. unkn. [Athens, EM] — 5th/6th c. AD — E. Sironen, Inscriptions (1997) 313, 302 — SEMA 2853	1701	Attica (IG I-III)	1700	Attica	 5th/6th c. AD 	401.0	600.0	0.0
332462	σεραπις δωρα.	Italia — Pompeii — bef. 79 AD — AttiAccPont 39 (1990) 338, 297	1696	Sicily, Italy, and the West (IG XIV)	1689	Italy, incl. Magna Graecia	 bef. 79 AD 	79.0	79.0	0.0
219195	ψαις δουλος.	Eg. — Kharga Oasis — Monesis (Chams el-Din) — 4th c. AD — SEG 38.1739	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 4th c. AD 	301.0	400.0	0.0
236176	[μεν]ον [γαρ]γετ[τιο]ς.	Att. — Athens: Kerameikos — ca. 450-443 BC?	1701	Attica (IG I-III)	1700	Attica	 ca. 450-443 BC?	-450.0	-443.0	1.0
303867	δημητριε ονησικρατου χρηστε χαιρε.	Kypros — Amathous — 2nd/3rd c. AD — RDAC (1981) 194, 7	1680	Cyprus ([IG XV])	1681	unspecified subregion	 2nd/3rd c. AD 	101.0	300.0	0.0
175785	[--------] και β[-------] [------- τ]η αυτη συ[νοδω --] [-- επιμελου]μενου 0[-------] [---------]σ προ[------].	Italia (Latium) — Portus (Porto) — late 1st/early 2nd c. AD	1696	Sicily, Italy, and the West (IG XIV)	1689	Italy, incl. Magna Graecia	 late 1st/early 2nd c. AD	51.0	150.0	0.0
209386	λαβε την νεικην.	Kypros — Salamis — Rom. Imp. period	1680	Cyprus ([IG XV])	1681	unspecified subregion	 Rom. Imp. period	-27.0	284.0	0.0
295811	[----] εν[ταυθα] τεθα[πται].	Pannonia Sup. — Carnuntum — 2nd c. AD — RLiÖ 16 (1926) 132, 66 — WS 79 (1966) 601, 5 — Zivilinschriften aus Carnuntum (1980) 81, 373	1644	Upper Danube	1574	Raetia, Noricum, and Pannonia 	 2nd c. AD 	101.0	200.0	0.0
226365	φαμφιλα ετων ν.	Eg. — Terenouthis (Kom Abu Bellou) — Rom. Imp. period — SEG 35.1640	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 Rom. Imp. period 	-27.0	284.0	0.0
145646	επι αναρμω.	Boiotia — Thespiai — Rom. Imp. period	1698	Central Greece (IG VII-IX)	1691	Megaris, Oropia, and Boiotia (IG VII) 	 Rom. Imp. period	-27.0	284.0	0.0
239523	αρχοντος υ[β]ρ[ια] μ[ηνος βου]κατιου απεδ[οτο] ονασικρατις αριστοβουλου αμφι[σ]σι[ς τωι απολλωνι σω]μα γυναικειον αι ονομα θεοδοσιον και παιδαριον εν[δογενες αρισ]τοβουλον τιμας αργυριου μναν εξ βεβαιωτηρ τιμεας ---ου αμφισσευς εφ ωιτε ελευθερους ειμεν και [αν]εφαπτο[υς πρασσοντας] α κα θελωντι πρασσειν και ερποντας οις κα θε[λων]τι ει δε τις εφαπτο[ιτο θεοδοσιου η] αριστοβουλου κυριος εστω συλεων [ο πα]ρατυ[χ]ω[ν ως] ελευθερους ον[τας και ο βεβαιωτηρ] βεβαιουτω τωι θεωι ταν ωναν παραμεινατωσ[αν δε] παρα ονασικρατι[δα α]χρι κα [ζωη ον]ασικρατις [π]οιεοντε[ς] τα ποτιτασσομε[να] παν το [δυ]νατον ει δε τι ανθ[ρω]πινον [γι]νοιτο περι ονασικρατιδα ελευθεροι εστωσαν καθως επανω γεγραπται ο δε βε[βα]ιωτηρ βεβαιο[υτω] κυρια εστω ονασικρατις ε[ι κα μη ποιε]ωντι το ποτιτ[ασ]σομενον επι[τιμ]εουσα και μαστιγωουσα τροπωι ωι κα θ[ελη. μαρτυ]ρες οι ιερεις του απολλωνος αρ[χω]ν αθαμβος και ο νεωκορος ατεισιδας και οι αρ[χοντες] ηρακλειδας ξεναινετος και ο γ[ρ]αμματευς καλλικρατης διοδωρου ιδιωτα[ι τιμο]κριτος ταραντινος --ων μα[ντια]ς μνασιθεος αμυντας καλλειδας ε[υκ]λ[ει]δα. αρχοντος κλευδαμου του πολυ[κ]ρατ[εος] μηνος ηρακλειου βουλευοντων ταν δευτεραν εξαμηνον μνα[σιθεου του δι]οδωρου αγιω[νος] του [πο]λυκλειτου [γρ]αμματ[ε]υοντος δε κλευδαμου του μαντια επι τοισδε απεδο[ντο αγω]ν κ[αι] νικιας οι αριστιων[ος υ]ιοι [σ]υνευδο[κε]ουσας και τας ματρος αυτων σω[σ]ους τωι απολλων[ι τωι πυ]θιωι [σ]ωμα γυναικε[ι]ον κοριδιον ενδογε[ν]ες αι ονομα αρμενια τιμας αργυριου μνας και ταν τιμαν εχοντι πασαν κα[θως ε]πιστευσε αρμενια τ[ωι θ]εωι ταν ωναν εφ οτωιτε ελευθερα ειμεν και ανε[φ]απ[το]ς απ[ο παν]των τον παντα βιον [π]οι[εουσα ο] κα θελη και αποτρεχουσα οις κα θελη. βεβαιωτηρ [κατ]α τον νομον τας πολιος μα[ντια]ς κλε[υδαμ]ου. ει δε τις απτοιτο αρμενιας επι καταδουλισμωι βεβαιον παρεχοντων τ[ωι θε]ωι ταν [ωνα]ν οι τε αποδομενοι αγων και νικιας και ο βεβαιωτηρ αντια[ς] κλευδαμου [ει δε μη παρεχοιν βε]βαιον τωι θεωι ταν ωναν πρακτιμοι εοντων [κ]ατα τον νομον τας πο[λιο]ς ομοιω[ς δε και οι] παρατυγχανοντες κυριοι εοντων συλεοντε[ς] αρμενιαν ως ελευθ[εραν ουσαν αζαμιοι ον]τες οι συλεοντες και ανυποδικοι πασας δι[κας] και ζαμιας. μαρτυροι οι ιερεις [του απολλωνος] αρχων αθαμβος κ[αι οι] αρχοντες μνασιθ[εο]ς αγιων κλε[υδ]αμ[ος] και ο νεωκορος μενης και ιδιωται μαντιας [φιλ]ο[κ]ρατ[ης] ξενωνο[ς].	Phokis — Delphi — 2nd c. BC — SEG 22.485; BE 64.208 — Bousquet — BCH 87.1963.193-196	1698	Central Greece (IG VII-IX)	1272	Delphi 	 2nd c. BC 	-200.0	-101.0	0.0
353088	ο τοπος ιεροκλεους του αρτεμιδωρου.	Ionia — Priene — 1st c. BC/1st c. AD — IvPriene (1906) 313.436	1702	Asia Minor	1688	Ionia	 1st c. BC/1st c. AD 	-100.0	199.0	0.0
191371	θευφανης σαρδιανος μικκη αντιοχις χρηστοι χαιρετε.	Rhodos Isl. — Lindos: N. of Gennadi — 1st c. BC/1st c. AD	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1627	Rhodes and S. Dodecanese (IG XII,1) 	 1st c. BC/1st c. AD	-100.0	199.0	0.0
229056	[--- απολλωνι μ]ε ανεθ[ηκεν].	Eg. — Naukratis — 6th/5th c. BC	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 6th/5th c. BC	-600.0	-401.0	0.0
228348	απολλωνος [εμι].	Eg. — Naukratis — 6th/5th c. BC	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 6th/5th c. BC	-600.0	-401.0	0.0
187513	[-----]ιος ευτελ[ιστρατου].	Kalymna — Prov. unkn. — 3rd c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 3rd c. BC	-300.0	-201.0	0.0
208098	του μνημειου η γερουσια κηδεται [-] [---]σ ζωσιν.	Kos Isl. — Kos — Rom. Imp. period	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 Rom. Imp. period	-27.0	284.0	0.0
352396	[ν]υμφωνι πρωταρχου. [επι στ]εφανηφορου λεωμεδοντος μηνος ταυρε[ω]νος λυσιας πολυχαρους ειπεν επειδη νυμφω[ν] ρωταρχου προτερον τε φρουραρχος αποδει[χ]θεις της ακρας υπο του δημου επιμελως τε και δι[κ]α[ι]ως διαφυλαξας μετα τωμ φρουρων παρεδω[κεν αυ]την τωι δημωι καθοτι και παρελαβεν και πα[λιν το] δευτερον αποδειχθεις φρουραρχος υπο του [δημου] της ακρας διεμεινε τε παντα τογ χρονον [εν τωι φρ]ουριωι κατα τον νομον και παρεδωκεν τωι [δημωι και τ]οις φρουροις ορθως και δικαιως χρωμενος [------] καθοτι και προτερον και εν τοις αλλοις [--- εαυτον δι]ατελει παρεχομενος εις τα συμφε[ροντα τηι πολει] τυχηι αγαθηι δεδοχθαι τηι βουληι [και τωι δημωι στεφ]ανωσαι νυμφωνα πρωταρχου [τοις πρωτοις διον]υσιοις τωι αγωνι των τραγω[ιδων στεφανωι χρυσε]ωι τωι εκ του νομου και δη[λωσαι δι ας αιτιας στε]φανουται της δε αναγγ[ελιας επιμεληθηναι τον αγ]ωνοθετην οπως δ αν η[ι] [φανερα πασιν η του δημου π]ροαιρεσις ην εχων [καταξιως ανδρων καλων και α]γαθων οντων δια[τελει -----------] κοινων επιστα[---- εις απαντα τον χρονον μν]ημονευων[ται αναγραψαι το ψηφισμα τοδε εις στη]λην λιθι[νην και στησαι εις το ιερον της αθηνας το δ]ε ανα[λωμα ----------------]εις.	Ionia — Priene — Sanct. of Athena — ca. 270-262 BC — JHS 4 (1883) 237-242; 5 (1884) 60-61 — IvPriene (1906) 22	1702	Asia Minor	1688	Ionia	 ca. 270-262 BC 	-270.0	-262.0	1.0
237268	τιμοκρατου πυρρος κορωνη τιμη 0.	Att. — Athens: Kerameikos — non-stoich. — ca. 260-240 BC	1701	Attica (IG I-III)	1700	Attica	 ca. 260-240 BC	-260.0	-240.0	1.0
153024	αυρηλιος τριπτολεμος εδωρησατο μα ανεικητω παιδισκην ευταξιαν ης και την καταγραφην εθηκεν εις τον νεω ος δ αν βουληθη επιλαβεσθαι αυτης η των γεννηθεντων εξ αυτης δωσει τω ταμειω εγραφη ετους υπερβερταιου.	Makedonia (Bottiaia) — Edessa — ca. 251 AD — Anc. Macedonia 4 (1986) 62, 6	1692	Northern Greece (IG X)	1485	Macedonia 	 ca. 251 AD 	251.0	251.0	1.0
230507	------] ------] [0---] ινος [ευ]ωνυμευς.	Att. — Athens — non-stoich. — 4th c. BC	1701	Attica (IG I-III)	1700	Attica	 4th c. BC	-400.0	-301.0	0.0
324200	ευβουλα καρνεαδου ετων.	Cyrenaica — Apollonia (Marsa Susa) — 2nd/3rd c. AD	1695	Egypt, Nubia and Cyrenaïca	1633	Cyrenaïca	 2nd/3rd c. AD	101.0	300.0	0.0
194209	[-]0[---] κεσενεικαι [-- --] τεμμανδ[ρου] ει[-]0[-]ο[--] χει[--]κ[--] ι[-] ως[---].	Epeiros — Votonosi — 3rd c. BC? — Hammond, Epirus (1967) 742, 43b	1692	Northern Greece (IG X)	1463	Epeiros, Illyria, and Dalmatia 	 3rd c. BC? 	-300.0	-201.0	1.0
183775	[------------- ο δεινα] αγυαιο[υ --------- ανεθηκεν] τομ βωμ[ον -------- ιερατευ]ων αρχο[ντος παιρισαδεος βοσπορου και] θευδοσ[ιης και βασιλευοντος σινδων] [κα]ι τορ[ετων ---------].	N. Black Sea — Hermonassa (Taman) — 349-310 BC? — IosPE IV 419	1683	North Shore of the Black Sea	1684	unspecified subregion	 349-310 BC? 	-349.0	-310.0	1.0
167381	αυρηλιος δομετιανος τω γλυκυτατω μου αδελφω κυντιανω εθηκα στηλην μνημης χαριν χαιρετε παροδειτε.	Thrace — Perinthos-Herakleia (Marmara Ereğlisi) — after 212 AD — Mendel, Cat. des Sculptures 3 (1914) 1339	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 after 212 AD 	212.0	212.0	0.0
234761	ευμαρ[ες ---].	Att. — Athens: Akropolis — ca. 500 BC	1701	Attica (IG I-III)	1700	Attica	 ca. 500 BC	-500.0	-500.0	1.0
290969	βολης εξ αρειο παγο.	Att. — Athens — beg. 4th c. BC	1701	Attica (IG I-III)	1700	Attica	 beg. 4th c. BC	-400.0	-351.0	0.0
338629	παρθενιος συρισκου.	N. Black Sea — Chersonesos — Kul'chuk — late 4th c. BC — VDI (1981.2) pp. 109-114	1683	North Shore of the Black Sea	1684	unspecified subregion	 late 4th c. BC 	-350.0	-301.0	0.0
32486	λαιτε χιιη.	Arkadia — Mantinea — 1st c. AD	1690	Peloponnesos (IG IV-[VI])	1632	Arkadia (IG V,2) 	 1st c. AD	1.0	100.0	0.0
193566	τιτος [-------------] ιερευς [αθανας λινδιας και διος πολι]εως κ[αι αρταμιτος κεκοιας ----]ναν τω[------------] και καμ[ειρε----------].	Rhodos Isl. — Lindos — 1st/2nd c. AD — Lindos II 565	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1627	Rhodes and S. Dodecanese (IG XII,1) 	 1st/2nd c. AD 	1.0	200.0	0.0
320066	επι του θεοφιλεστατου στεφανου πρεσβυτερου και ηγουμενου εγενετο η ψηφωσις του φωτιστηριου εν μηνι δεκεμβριω ινδικτιωνος τεταρτης επι του ευσεβους και φιλοχριστου ημων βασιλεως μαυρικιου υπατιας πρωτης.	Pal. — Gadara: Kursi-Gergesa? — 582-587 AD? — ‘Atiqot 16 (1983) 28-29 — SEG 26.1677, 30.1697	1693	Greater Syria and the East	1657	Palaestina	 582-587 AD? 	582.0	587.0	1.0
336604	[---]του ταμιας νε[κ]ταρος ειμι β[---].	Italia — Metapontion (Metaponto) — ca. 330-320 BC — StudAnt 10 (1997) 313-320	1696	Sicily, Italy, and the West (IG XIV)	1689	Italy, incl. Magna Graecia	 ca. 330-320 BC 	-330.0	-320.0	1.0
13448	βοιδιον κοσμιας.	Att. — aet. Rom.	1701	Attica (IG I-III)	1700	Attica	 aet. Rom.	-200.0	600.0	0.0
151633	ουδε θανων [------]μος αλλα σε π[αντες ---] κυδενουσι [----- σο]φιης χαριν ε[------] επτα γαρ λυ[καβαντας --] και τεσσερα[ς δεκαδας --] ουδενι ουδ[-------] ελαχες σο[-------] παντας γαρ [------] ειδε πασιν [-------] πιοοιευνο[------] δικαζομεν[-------] τουνεκα σ[-------] θεος πανο[λβιος ----] συν πιστι ν[------] μακαρτατ[-------].	Makedonia (Edonis) — Philippoi — 5th/6th c. AD — SEG 19.447	1692	Northern Greece (IG X)	1485	Macedonia 	 5th/6th c. AD 	401.0	600.0	0.0
215977	ασυλον κατα τα προστεταγμενα. βασιλει πτολεμαιωι και βασιλισσηι κλεοπατραι τηι και τρυφαινηι θεοις φιλοπατορσι και φιλαδελφοις χαιρειν απολλοφανης βιωνος αντιοχευς των φιλων και χιλιαρχων λογχοφορων. υπαρχει εν ευημεριαι κωμηι του αρσινοιτου της θεμιστου μεριδος ιερον ψοσναυτος και πνεφερωτος και σοξιτος θεων κροκοδειλων εν ωι και ανακειντ[αι] των προγονων υμων εικονες τουτων δε χαριν [επει] καυτο το ιερον πεπαλαιωσθαι και των ειθισμενων επιτελεισθαι υπερ τε υμων και των τεκνων θυσιων και σπονδων εμποδιζομενων αυτος τε ευσεβως διακειμενος προς το θειον και προαιρουμενος ανοικοδομησαι τουτο συν τωι περιβολωι αναθειναι δε και υμων των μεγιστων βασιλεων [εικ]ονας προς το επιφανεστατου τοπου γενη[θε]ντος πολυ μαλλον τα νομιζομενα τοις θεοι[ς] επιτεληται αξιω του πραγματος αβαρους οντο[ς] εαν φαινηται προσταξαι περι τουτων απολλω[νιωι] τωι συγγενει και στρατηγωι του νομου επιχωρησαι υμιν το προκειμενον επι[τε]λεσαι οντος ασυλου μηδενος εισβιαζομενου μητε τους εν τωι ιερωι ιερει[ς] και παστοφορους και τους αλλο[υς] παρενοχλουντος ενκολαφθηναι δ[ε] την τε εντευξιν και το προς αυτην προστεταγμενον ευτυχει. τωι στρατηγωι επιχωρησαι ετους φαρμουθι επι λεσωνου αρμοδιου του ασκληπιαδου μακεδονος των κατοικων ιππεων. εγραψε πτολεμαιος διδυμου κοινος γραμματευς.	Eg. — Euhemeria (Qasr el-Banat) — 69 BC — SB 3.6154	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 69 BC 	-69.0	-69.0	0.0
321378	[υπερ σωτηριας και] [νικης του κυριου] [ημ]ων αυτοκ[ρατορος 0 αυρηλιου] αντωνεινου [ευσεβους] ευτυχους ανικητου σεβαστου και των ιερων στρατοπεδων και της ιερας συνκλητου και δη[μ]ου ρωμαιων η βουλη [κα]ι ο δημος κλαυδιεων απα[με]ων αντωνεινουπολεως απαρχομενου εν [α]υτη απο της μονης της.	Syria — Apameia — 212-217 AD — PAAES III, 139, 126 — CRAI (1952) 355-363	1693	Greater Syria and the East	1676	Syria and Phoenicia	 212-217 AD 	212.0	217.0	0.0
263639	ετους μηνος περειτιου. μηνι πετραειτη και μηνι λαβανη. μητροφανης και φλαβιανος οι φιλιππικου καταλειφθεντες υπο των γονεων εν ορφανεια και ενιων ανθρωπων επιβουλευσαντων αυτοις εκ τη[ς] κωμης και αροντων ενγραφα και ετερα ειδη εκ της οικιας αυτων λαθραιως και περισυρομενων αυτων υπο δανιστων η ταζηνων κατοικια αδοξησασα επεστησε το σκηπτρον τοις κακως εις αυτους τ[ολ]μησασιν και ο θεος εξεζητησεν [και] εκολασετο και διεφθειρε τους [επι]βουλευσαντας αυτοις ο θεος [ουν] [επεζητ]ησε στηλλογραφησα[ι ευλογουντας τα]ς δυναμις οτι [-] [ -]-της[-].	Lyd., N.E. — Kastoloupedion (Burçak Ovası) — 210/1 AD	1702	Asia Minor	1654	Lydia	 210/1 AD	210.0	211.0	0.0
350581	[-------ο]ν πακωνιον [------ ιε]ρατευσαντα [------ τ]ας συνκλητου [-------]ος φιλοδοξως [----- τελεσ]αντα πρεσ[βειας ---------] α γερουσια ε[τειμασε ----ον] πακωνιον ι[--------] [-]ντα[----------] [----]0[--------] δε[---]νατ[------] [------------].	Kos Isl. — Kos — ca. 1-50 AD	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 ca. 1-50 AD	1.0	50.0	1.0
222103	βασιλευς εκ βασιλεων αξωμειτων μεγας σεβρουθης ελθων καθειδρυσε. ετους σεμβρουθου μεγαλου βασιλεως.	Abys. — Ḥabaša, N. of Aksum — 8th c. AD	1695	Egypt, Nubia and Cyrenaïca	1694	Egypt and Nubia	 8th c. AD	701.0	800.0	0.0
264156	ετους μηνος υπε[ρβερεται]ου. ετειμησα[ν ----- τ]ον εαυτη[ς ανδρα ---] σωτηριχον [---] μενεκρατη[ς τον εαυ]των πατερα [---]0[-] καλιστη τροφ[ι]μη το[ν] εαυτων θρε[ψ]αντ[α] θεοδωρα τον [θρεψα]ντα και [οι συνγενεις] παντ[ες].	Lyd., N.E. — Ioulia Gordos (Gördes) — 162/3 AD	1702	Asia Minor	1654	Lydia	 162/3 AD	162.0	163.0	0.0
317812	πολλας γρανιας γρανιου νεοπτολεμου χρηστο[ι] χαιρετ[ε].	Kos Isl. — Kos — 1st c. AD	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 1st c. AD	1.0	100.0	0.0
329724	σομροτιδα. το ιατρο. το μανδροκλεος 0.	Sikelia — Megara Hyblaia — sinistr. — ca. mid 6th c. BC — ASAA 24-26 (1946-1948) 66-68	1696	Sicily, Italy, and the West (IG XIV)	1686	Sicily, Sardinia, and neighboring Islands	 ca. mid 6th c. BC 	-575.0	-526.0	1.0
470	[θε]ο[ι αθενα τυχε] [--- εγραμματευε αγαλματος επιστατεσι].	Att. — stoich.? — 443/2 vel 441/0 a.	1701	Attica (IG I-III)	1700	Attica	 443/2 vel 441/0 a.	-441.0	-440.0	0.0
192693	αδραστειας και νεμεσιος.	Rhodos Isl. — Rhodos — 1st c. BC — V. Kontorini, Rhodiaka I (1983) 63, 4	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1627	Rhodes and S. Dodecanese (IG XII,1) 	 1st c. BC 	-100.0	-1.0	0.0
351847	[ε]πι στεφανηφορου του θεου του με[τ]α απολ[λωνιον] οιδε εγενοντο πολιται κατα το ψηφισμα του δημο[υ] αθηναγορας μενεκρατου σαρδιανος γυνη τουτ[ου] μελιννα μενεκρατου καυνια θυγατηρ ηδεια [κορη] υιος μενεκρατης ανηβος πολιτου ηρακλεωτης γυνη τουτου αρτεμισι[α] ζηνιφανου ηρακλεωτις υιοι ζηνιφανης πολ[ιτης] καλλικρατης ανηβοι μηνοδωρα σωσιμεν[ους] ηρακλεωτις υιοι ταυτης μενανδρος σωσιμ[ενης] απατουριος δημητριου ανηβοι θυγατηρ αδα δημητριου κορη αυτοκρατης ερμοκλειους ηρακλεωτη[ς] απολλωνιος ιασονος αδραμυτηνο[ς].	Ionia — Miletos — 202/1 BC — Chiron 18 (1988) 390, 3 — SEG 38.1196	1702	Asia Minor	1688	Ionia	 202/1 BC 	-202.0	-201.0	0.0
272907	ει τις αδικησει τουτο το μνημιον θεων πισιδικων κεχολωμενων τυχοιτον.	Phryg. — Acıpayam Plain: Bedirbey — Rom. Imp. period — ZPE 48.1982.256,2	1702	Asia Minor	1679	Phrygia	 Rom. Imp. period 	-27.0	284.0	0.0
321393	ευξομενος δομνος υιος ζαχεου προσηνενκεν τω αγιω σεργιω χωριω β[ε]νμισωνα. πρεσβυτερος κυριακος υιος δομνου τω αγιω σεργιω επι ζηνωνος πρεσβυτερου.	Syria — Unk.Prov. [Cleveland, OH, mus.] — 6th/7th c. AD — Syria 28 (1951) 256-264 — Art Bulletin 35 (1953) 143-145 — BE (1954) 241	1693	Greater Syria and the East	1477	Unknown Provenance	 6th/7th c. AD 	501.0	700.0	0.0
234952	αρισ[τ]ομαχη χαρικλεια γλαυκινο αργε[ιο θυγατερες ---].	Att. — Athens: Akropolis — ca. 475-450 BC	1701	Attica (IG I-III)	1700	Attica	 ca. 475-450 BC	-475.0	-450.0	1.0
183946	[--------]αιο[-------] [--- πανταλ]εων τα[-------] [------]ς παπας [-------] [------]ος δημητ[ριου -----] [-------]ς κοσσ[ους ----] [-------] ιππ[αρεινος ----] [--------]α [--------].	N. Black Sea — Gorgippia (Anapa) — ca. 150-200 AD — IosPE II 414	1683	North Shore of the Black Sea	1684	unspecified subregion	 ca. 150-200 AD 	150.0	200.0	1.0
149097	στρατηγουντος μαρκου στατιου μοδιου [επι προ]στατου δικαιου υπο ηρακληας ονη[σιμος].	Magnesia — Demetrias: Makrinitsa — reign of Claudius?	1698	Central Greece (IG VII-IX)	899	Thessaly (IG IX,2) 	 reign of Claudius?	41.0	54.0	1.0
348325	ετους μηνος λωου ιουλια η συνβιος ερμογενης λουκις αντιοχος οι υιοι χρυσιν η θυγατηρ ιουλιανος κε ερμογενης οι καμβδιοι αντιοχον βιωσαντα καλως ετει μησαν.	Lydia — Saittai (Sidaskale), area of — 209/210 AD — EA 30 (1998) 36, 24	1702	Asia Minor	1654	Lydia	 209/210 AD 	209.0	210.0	0.0
166074	πικερνης ο κομνινος κοιντος στεφανος ντοστεφανος κοντοστεφανος.	Imbros — Kastro — 1100-1444 AD — MDAI(A) 31 (1906) 406,n.1	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 1100-1444 AD 	1100.0	1444.0	0.0
347016	[-------------] [------]ρα[------].	Attica — Eleusis — 2nd c. AD?	1701	Attica (IG I-III)	1640	Eleusis	 2nd c. AD?	101.0	200.0	1.0
235494	[σωτηρι] [και κτιστη] [αυτοκρατορι] [αδρ]ιανω [ολ]υμπιω.	Att. — Athens — ca. 132 AD	1701	Attica (IG I-III)	1700	Attica	 ca. 132 AD	132.0	132.0	1.0
243502	ετους αγορανομουντος ακαμαντος μνα.	Syr., Laodik. — Laodicea — 6/5 BC	1693	Greater Syria and the East	1676	Syria and Phoenicia	 6/5 BC	-6.0	-5.0	0.0
202238	στρατιωτης πτολεμαιευς γορτυνιων προξενος.	Crete, Ctr. — Gortyna — late 1st c. BC (aft. 27 BC) — IC IV 215, C, l. 2 — ZPE 113 (1996) 251, 4 (K.J. Rigsby) — IGR 1.1515	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	474	Crete 	 late 1st c. BC (aft. 27 BC) 	-50.0	-1.0	0.0
340779	[-- τεκ]νυς.	Palaestina — Caesarea Maritima — 4th-mid 7th c. AD	1693	Greater Syria and the East	1657	Palaestina	 4th-mid 7th c. AD	326.0	675.0	0.0
311250	εγδορη χρηστη χαιρε.	Kypros — Amathous — Rom. Imp. period — LGPN I (1987), p. 148 (date, rest.)	1680	Cyprus ([IG XV])	1681	unspecified subregion	 LGPN I (1987), p. 148 (date, rest.)	-27.0	284.0	0.0
215744	- [του πολυδαμαντ]ος το πτωμα ανοικοδομησαντι.	Delos — 272 or 271 BC — IG XI,2 219, A, l. 12 — REG 99 (1986) 299 (J. Tréheux)	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1672	Delos (IG XI and ID) 	 272 or 271 BC 	-271.0	-271.0	1.0
341467	[---] εθησο μονοι εντησθωαπο καιαρο τωυιω-ικοστο τοαντ [------------ εν η] [τ]εθησο[νται αυτοι και ----] μονοι [εαν δε τις -------] εν τη σορω απο[δωσει ----] και αρο[-----------] τω υιω [-]ικοστο[-----] το αντ[ιγραφον κειται εις τα αρχεια].	Lycia (Kibyratis) — Kibyra (Gölhisar-Horzum) — Rom. Imp. period — BCH 2 (1878) 601, 9	1702	Asia Minor	1669	Lycia	 Rom. Imp. period 	-27.0	284.0	0.0
307432	αγαθοκλευς.	Mys. [Rhod.] — Pergamon — 205-175 BC (Per. III) — MDAI(A) 27.1902.147,221 cf.	1702	Asia Minor	1674	Mysia [Kaïkos], Pergamon	 205-175 BC (Per. III) 	-205.0	-175.0	0.0
291444	[νιος και συμπροεδροι κρ]ατης κ[υδαθηναιευς ----]ευς.	Att. — stoich. 25 — 306/5 BC — IG II² 472+169	1701	Attica (IG I-III)	1700	Attica	 306/5 BC 	-306.0	-305.0	0.0
329917	επι τεισαμενου. αγ[ριανιο]υ.	Gallia Narbonensis [Rhodos] — Ensérune — ca. 150-100 BC — Ensérune (1955) 326, n. 1	1696	Sicily, Italy, and the West (IG XIV)	1635	Gallia	 ca. 150-100 BC 	-150.0	-100.0	1.0
290982	δημητριος φιλωνος πτελεασιος εποιησεν.	Att. — Athens — end 2nd c. BC	1701	Attica (IG I-III)	1700	Attica	 end 2nd c. BC	-150.0	-101.0	0.0
170616	αγαθηι τυχηι. μητρος σαβεινης ευχην ανεθεντο με παιδες.	Augusta Traiana (Stara Zagora) — Karasura: Rupkite — Rom. Imp. period — SEG 41.588 — SEG 47.1050	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 Rom. Imp. period 	-27.0	284.0	0.0
317621	[αστυ]νομουντ[ος 0]νησιος του φορμιωνος. φιλημων.	Scythia Minor [Sinope] — Istros-Histria — ca. 257-190 BC? (Subgroup Vd) — Canarache, Importul amforelor (1957) 137, 318	1697	Thrace and the Lower Danube (IG X)	1675	Scythia Minor 	 ca. 257-190 BC? (Subgroup Vd) 	-257.0	-190.0	1.0
168059	εμη ευπ[--- θυγατηρ γυνη δε] νικιων[ος. χαιρε].	Odessus (Varna) — 2nd/1st c. BC	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 2nd/1st c. BC	-200.0	-1.0	0.0
148389	κυναγια ονεθεικε.	Pelasgiotis — Atrax: Koutsochero — 2nd c. BC — cf. Corrigenda p. XIV	1698	Central Greece (IG VII-IX)	899	Thessaly (IG IX,2) 	 cf. Corrigenda p. XIV	-200.0	-101.0	0.0
318512	λευκιος α[ντω]νιος ακυλα[ς].	Kos Isl. — Kos — Rom. Imp. period	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 Rom. Imp. period	-27.0	284.0	0.0
